location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,residential_complex,year_of_construction,house_material_type,living_meters,kitchen_meters
Москва,sale,flat,1,5,1,15.1,5100000,Москворечье-Сабурово,Каширское шоссе,23,Москворечье,Lucky,1964,Кирпичный,38.0,12.5
Москва,sale,flat,12,16,1,18.5,5500000,Ярославский,Ярославское шоссе,23,ВДНХ,Lucky,2019,Монолитно-кирпичный,9.5,4.0
Москква,sale,flat,22,24,4,114.3,50897790,Сокольники, Гастелло,23,Сокольники,Sokolniki,2027,Монолитно-кирпичный,80.3,12.5
Москква,sale,flat,17,21,4,185.0,191500000,Пресненский, Костикова,23,Улица 1905 года,Lucky,2023,Панельный,38.0,12.5
Москква,sale,flat,5,12,4,155.2,117160000,Раменки, Сергея Бондарчука,6,Мичуринский проспект,Река,2021,Монолитный,135.5,14.7
Московская область,sale,flat,3,14,3,105.2,147000000,Хамовники, Усачева,23,Спортивная,Садовые кварталы,2021,Кирпичный,38.0,31.2
Московская область,sale,flat,5,12,3,74.4,49000000,Хамовники,Комсомольский проспект,45,Спортивная,Lucky,1957,Панельный,50.0,15.0
Московская область,sale,flat,5,21,3,78.6,32996280,Лефортово,Ленинградский проспект,23,Площадь Ильича,Символ ЖК,2027,Монолитный,41.2,18.1
Московская область,sale,flat,41,44,3,86.4,40200000,Хорошево-Мневники,к2/2,23,Шелепиха,Сидней Сити ЖК,2024,Монолитно-кирпичный,29.3,5.3
Московская область,sale,flat,40,53,4,165.0,135228520,Раменки,Мосфильмовская ,8,Ломоносовский проспект,Дом на Мосфильмовской,2011,Кирпичный,113.0,10.0
Московская область,sale,flat,7,7,4,283.0,500000000,Пресненский,Электрический переулок,10,Белорусская,Edison House,2021,Монолитно-кирпичный,196.0,20.0
Московская область,sale,flat,16,46,2,59.1,23500000,Обручевский, Академика Волгина,23,Калужская,Архитектор,2024,Монолитно-кирпичный,29.9,12.5
Московская область,sale,flat,4,20,1,27.3,8593358,Приволжский,Ленинградский проспект,23,Аметьево,Фриссон ЖК,2027,Монолитно-кирпичный,38.0,12.5
Московская область,sale,flat,14,41,2,48.0,31500000,Раменки,1-й Сетуньский проезд,23,Кутузовская,Hide,2024,Монолитный,38.0,9.0
Московская область,sale,flat,4,8,2,64.0,39900000,Тверской,Благовещенский переулок,5,Маяковская,Lucky,2021,Кирпичный,39.0,10.0
Московская область,sale,flat,3,6,2,42.0,6101739,Пресненский,Ленинградский проспект,23,Чкаловская,Лес ЖК,2026,"Монолитно-кирпичный, кирпичный",29.0,4.0
Московская область,sale,flat,23,25,2,38.7,9800000,Пресненский,Заводская ,23,Павшино,мкрн. Южный (Ул. Заводская корп. 31),2020,Панельный,38.0,10.0
Московская область,sale,flat,4,23,2,90.6,45000000,Хорошевский, Гризодубовой,2,ЦСКА,Гранд-парк,2007,Кирпичный,38.0,10.0
Московская область,sale,flat,4,5,1,31.6,4690000,Ново-Савиновский, Воровского,5,Северный Вокзал,Lucky,1958,Монолитно-кирпичный,38.0,7.0
Московская область,sale,flat,12,18,1,20.0,3700000,Пресненский, Графская,23,Девяткино,Lampo,2024,Панельный,20.0,12.5
Московская область,sale,flat,2,13,3,120.0,160000000,Пресненский,2-я Черногрязская ,23,Улица 1905 года,RedSide,2017,Монолитно-кирпичный,38.0,5.0
Московская область,sale,flat,10,12,3,103.0,80000000,Алексеевский,Новоалексеевская ,23,Алексеевская,Серебряный фонтан,2020,Монолитно-кирпичный,38.0,10.0
Московская область,sale,flat,3,20,2,60.5,15682750,Приволжский,Ленинградский проспект,23,Аметьево,Фриссон ЖК,2027,Кирпичный,38.0,12.5
Московская область,sale,flat,7,35,1,39.22,18847239,Котловка,31/2,23,Профсоюзная,Новые Академики ЖК,2027,Монолитный,24.1,6.3
Московская область,sale,flat,2,5,1,27.8,12283640,Адмиралтейский,Гороховая ,23,Сенная площадь,"Апарт-комплекс на Гороховой, 47",2021,Панельный,20.8,2.0
Московская область,sale,flat,18,35,1,48.5,21700000,Раменки, Лобачевского,23,Аминьевская,Крылья,2022,Монолитно-кирпичный,25.5,18.0
Московская область,sale,flat,4,6,1,31.4,28500000,Хамовники,Зубовская ,7,Парк Культуры,Roza Rossa,2023,Монолитно-кирпичный,15.0,6.3
Московская область,sale,flat,14,48,1,42.0,24500000,Хорошево-Мневники, Народного Ополчения,23,Народное Ополчение,Wellton Towers,2021,Монолитно-кирпичный,22.0,14.0
Московская область,sale,flat,4,10,1,26.1,12150000,Центральный,Социалистическая ,21,Лиговский проспект,YE’S Marata,2020,Панельный,20.0,12.5
Московская область,sale,flat,4,11,1,52.4,19900000,Фрунзенский,Лиговский проспект,232,Обводный канал,Ligovsky city-Второй квартал,2020,Кирпичный,13.3,20.0
Московская область,sale,flat,18,22,1,43.2,19200000,Щукино,Большой Волоколамский проезд,23,Стрешнево,Комплекс апартаментов B’aires,2022,Монолитный,8.6,21.7
Московская область,sale,flat,21,22,1,39.0,11300000,Братеево,Алма-Атинская ,2,Алма-Атинская,Lucky,1985,Панельный,19.1,10.0
Московская область,sale,flat,11,20,1,44.0,22490000,Левобережный,Ленинградский проспект,23,Беломорская,Акватория ЖК,2022,Панельный,32.0,7.0
Московская область,sale,flat,3,24,1,46.8,7773000,Пресненский, Разина,23,Салтыковская,28 микрорайон,2022,Монолитно-кирпичный,38.0,12.2
Московская область,sale,flat,6,23,3,103.8,48500000,Раменки, Столетова,7,Ломоносовский проспект,Lucky,2009,Панельный,66.0,8.0
Московская область,sale,flat,9,14,2,77.0,59900000,Раменки,проспект Генерала Дорохова,23,Минская,Собрание клубных домов West Garden,2021,Монолитно-кирпичный,27.0,25.0
Московская область,sale,flat,3,10,2,45.63,14762221,Вахитовский,Ленинградский проспект,23,Площадь Тукая,Яналиф ЖК,2025,Монолитно-кирпичный,24.9,12.5
Московская область,sale,flat,8,21,3,105.4,80000000,Раменки,Мосфильмовская ,23,Раменки,Мосфильмовский,2021,Кирпичный,57.3,14.9
Московская область,sale,flat,23,42,1,41.0,25000000,Котловка,Севастопольский проспект,23,Крымская,Eniteo,2023,Монолитно-кирпичный,27.0,5.0
Московская область,sale,flat,7,19,1,32.0,6650000,Советский,Ленинградский проспект,23,Дубравная,Светлая Долина ЖК,2022,Кирпичный,16.0,8.0
Московская область,sale,flat,2,22,1,38.0,6200000,Пресненский,бульвар Воронцовский,8,Девяткино,GreenЛандия,2015,Монолитный,16.0,12.5
Московская область,sale,flat,9,12,2,70.1,26400000,Богородское,Погонный проезд,23,Белокаменная,Лосиный остров,2021,Панельный,38.0,12.0
Московская область,sale,flat,3,12,3,90.25,19400591,Приморский,Коломяги,23,Проспект Просвещения,Бионика Заповедная,2026,Монолитный,41.0,23.0
Московская область,sale,flat,16,18,3,125.0,51490000,Аэропорт,Ленинградский проспект,23,Сокол,Соколиное гнездо,2003,Монолитный,85.0,20.0
Московская область,sale,flat,6,13,3,75.37,41550880,Южнопортовый,Ленинградский проспект,23,Дубровка,Шампайн ЖК,2024,Монолитный,38.0,11.9
